age,fnlwgt,education-num,marital-status,sex,capital-gain,capital-loss,hours-per-week,income
30,467108,14,Married-civ-spouse,Male,0,0,44,>50K
49,324791,13,Married-civ-spouse,Male,0,0,50,>50K
48,108557,10,Divorced,Female,3325,0,60,<=50K
45,111679,10,Divorced,Male,0,0,30,<=50K
24,178255,10,Married-civ-spouse,Female,0,0,40,<=50K
38,66326,9,Married-civ-spouse,Male,0,0,99,<=50K
26,58426,9,Married-civ-spouse,Male,0,0,50,<=50K
38,115289,9,Married-civ-spouse,Male,0,0,40,<=50K
41,141327,14,Divorced,Female,0,0,35,<=50K
90,84553,9,Married-civ-spouse,Male,0,0,40,<=50K
32,223267,14,Married-civ-spouse,Male,0,0,48,<=50K
24,252024,10,Married-civ-spouse,Male,0,0,72,>50K
27,115831,10,Married-civ-spouse,Male,0,0,40,<=50K
24,212210,12,Never-married,Female,0,0,20,<=50K
29,326330,10,Divorced,Female,1831,0,40,<=50K
56,174040,9,Divorced,Male,0,0,40,<=50K
27,47907,13,Never-married,Female,0,0,43,<=50K
31,33124,13,Never-married,Female,0,0,50,<=50K
38,31352,10,Divorced,Female,0,0,40,>50K
40,192507,12,Divorced,Female,0,0,50,<=50K
27,177761,10,Married-civ-spouse,Male,0,0,50,<=50K
46,136162,11,Divorced,Female,0,0,40,<=50K
23,208908,13,Never-married,Female,0,0,30,<=50K
55,197114,10,Married-civ-spouse,Male,0,0,6,>50K
55,178644,5,Married-civ-spouse,Male,0,0,55,<=50K
23,199915,9,Never-married,Female,0,0,21,<=50K
59,128105,9,Married-civ-spouse,Male,0,0,35,<=50K
20,107746,7,Never-married,Male,0,0,40,<=50K
41,197069,10,Married-spouse-absent,Male,4650,0,40,<=50K
37,80638,13,Married-civ-spouse,Male,0,0,30,<=50K
29,133625,9,Married-civ-spouse,Male,0,0,40,<=50K
45,162915,10,Divorced,Male,0,0,50,<=50K
46,336984,9,Never-married,Male,0,0,17,<=50K
40,408229,2,Never-married,Male,0,0,45,<=50K
36,112264,9,Married-civ-spouse,Male,0,0,50,<=50K
27,37302,7,Married-civ-spouse,Male,0,0,50,<=50K
38,37028,10,Divorced,Female,0,0,38,<=50K
40,284706,15,Married-civ-spouse,Male,0,1977,60,>50K
38,173047,13,Divorced,Female,0,213,40,<=50K
26,59367,13,Never-married,Male,0,0,40,<=50K
34,97355,10,Divorced,Female,0,0,60,<=50K
47,328216,10,Married-civ-spouse,Male,7298,0,40,>50K
42,127314,13,Married-civ-spouse,Male,0,0,45,>50K
23,189832,12,Never-married,Female,0,0,40,<=50K
47,201699,12,Married-civ-spouse,Male,5178,0,50,>50K
27,191782,9,Never-married,Female,0,0,30,<=50K
54,100933,9,Never-married,Female,0,0,40,<=50K
33,93206,3,Married-civ-spouse,Male,0,0,40,<=50K
36,184498,7,Married-civ-spouse,Male,0,0,40,<=50K
38,187264,9,Married-civ-spouse,Female,0,0,55,<=50K
63,124242,9,Married-civ-spouse,Male,0,0,40,<=50K
34,252529,13,Never-married,Male,0,0,48,<=50K
62,271431,5,Married-civ-spouse,Male,0,0,42,<=50K
58,68624,9,Married-civ-spouse,Male,0,0,45,<=50K
33,123920,10,Never-married,Female,0,0,40,<=50K
27,192257,9,Never-married,Male,2174,0,40,<=50K
34,24961,9,Married-civ-spouse,Male,0,0,80,<=50K
34,169605,6,Separated,Female,0,0,36,<=50K
43,193459,10,Married-civ-spouse,Male,0,0,60,<=50K
21,216129,9,Never-married,Male,0,0,35,<=50K
24,235071,7,Married-civ-spouse,Male,0,0,50,>50K
46,165138,11,Married-civ-spouse,Male,0,0,40,<=50K
47,160187,9,Separated,Female,14084,0,38,>50K
47,224108,9,Widowed,Female,0,0,40,<=50K
28,29444,9,Married-civ-spouse,Male,0,0,40,<=50K
19,194095,10,Never-married,Male,0,0,40,<=50K
54,96792,9,Widowed,Female,0,0,32,<=50K
57,118806,2,Widowed,Female,0,1602,45,<=50K
47,200808,8,Married-civ-spouse,Male,0,0,35,<=50K
35,192923,9,Married-civ-spouse,Male,0,2377,40,<=50K
20,203992,9,Never-married,Male,0,0,40,<=50K
32,199416,13,Married-civ-spouse,Male,0,0,40,<=50K
47,188610,9,Married-civ-spouse,Male,0,0,48,<=50K
43,122473,5,Never-married,Female,0,625,40,<=50K
47,235646,14,Married-civ-spouse,Male,0,0,40,>50K
21,353628,6,Separated,Female,0,0,38,<=50K
68,242095,13,Married-civ-spouse,Male,20051,0,40,>50K
46,346978,13,Divorced,Female,0,0,40,<=50K
19,174478,9,Never-married,Female,0,0,40,<=50K
30,255279,9,Divorced,Female,0,0,20,<=50K
25,218136,10,Never-married,Male,0,0,40,<=50K
46,114032,10,Married-civ-spouse,Male,0,1887,45,>50K
25,394503,10,Married-civ-spouse,Male,0,0,40,<=50K
26,335533,9,Never-married,Male,0,0,20,<=50K
43,227910,11,Married-civ-spouse,Female,0,0,40,>50K
27,335764,7,Married-civ-spouse,Male,0,0,35,<=50K
30,177216,15,Married-civ-spouse,Male,0,1740,40,<=50K
41,384508,13,Married-civ-spouse,Male,0,0,40,>50K
55,449576,3,Married-civ-spouse,Male,0,0,48,<=50K
33,287878,10,Married-civ-spouse,Female,0,0,26,<=50K
39,139012,13,Married-civ-spouse,Male,0,0,40,>50K
37,51264,16,Married-civ-spouse,Male,0,0,99,>50K
32,190889,14,Never-married,Female,0,0,40,<=50K
65,153890,8,Widowed,Male,2009,0,44,<=50K
17,198830,7,Never-married,Female,0,0,10,<=50K
24,283872,10,Never-married,Male,0,0,20,<=50K
24,37440,13,Never-married,Male,0,0,50,<=50K
20,305874,10,Never-married,Male,0,0,40,<=50K
39,191103,9,Never-married,Male,0,0,40,<=50K
19,144911,10,Never-married,Male,0,0,20,<=50K
49,118567,10,Married-civ-spouse,Male,0,0,40,<=50K
28,175262,12,Married-civ-spouse,Male,0,2002,40,<=50K
44,49249,10,Divorced,Male,0,0,80,<=50K
27,205499,16,Never-married,Male,0,0,77,<=50K
70,92593,10,Widowed,Female,0,0,25,<=50K
50,169925,9,Married-civ-spouse,Male,0,0,15,<=50K
27,298510,9,Divorced,Male,0,0,40,<=50K
46,117310,12,Widowed,Female,6497,0,40,<=50K
20,103840,9,Never-married,Female,0,0,42,<=50K
18,174202,9,Never-married,Male,0,0,60,<=50K
24,32921,10,Never-married,Male,0,0,50,<=50K
27,39665,9,Divorced,Female,0,0,37,<=50K
23,289116,9,Divorced,Female,0,0,50,<=50K
69,76939,9,Widowed,Female,0,0,40,<=50K
43,287008,14,Married-civ-spouse,Male,0,0,35,>50K
73,233882,9,Married-civ-spouse,Male,0,2457,40,<=50K
18,28311,7,Never-married,Female,0,0,35,<=50K
45,153312,14,Married-civ-spouse,Male,0,0,10,>50K
25,111058,10,Never-married,Male,0,1980,40,<=50K
56,357118,14,Married-civ-spouse,Female,0,0,40,>50K
23,143003,14,Married-civ-spouse,Male,0,1887,50,>50K
39,102953,13,Married-civ-spouse,Male,7298,0,55,>50K
27,221166,5,Never-married,Male,0,0,40,<=50K
31,173495,9,Married-civ-spouse,Male,0,0,40,<=50K
35,172845,11,Never-married,Female,0,0,30,<=50K
25,109390,9,Never-married,Male,0,0,70,<=50K
49,402462,13,Married-spouse-absent,Male,0,0,30,<=50K
20,190273,8,Never-married,Male,0,0,35,<=50K
30,199539,9,Married-civ-spouse,Male,0,1902,40,<=50K
48,187454,13,Married-civ-spouse,Male,0,0,40,<=50K
65,37170,4,Married-civ-spouse,Male,0,0,20,<=50K
23,519627,9,Never-married,Male,0,0,25,<=50K
31,244665,10,Never-married,Male,0,0,45,<=50K
17,250541,7,Never-married,Male,0,0,8,<=50K
42,199095,11,Widowed,Female,0,0,40,<=50K
37,188563,10,Married-civ-spouse,Male,4386,0,50,>50K
17,93235,8,Never-married,Female,0,1721,25,<=50K
24,159567,10,Married-civ-spouse,Male,0,0,40,<=50K
35,167140,13,Married-civ-spouse,Male,5013,0,40,<=50K
35,64874,12,Never-married,Male,0,0,40,<=50K
44,27242,10,Never-married,Male,0,0,60,<=50K
42,118652,12,Married-civ-spouse,Male,0,0,40,<=50K
22,211968,13,Never-married,Female,0,0,40,<=50K
69,106395,9,Married-civ-spouse,Male,0,0,40,>50K
53,266598,9,Married-civ-spouse,Male,0,0,40,>50K
46,200949,13,Widowed,Female,0,0,50,<=50K
35,340018,6,Never-married,Female,0,0,38,<=50K
20,232799,9,Never-married,Female,0,0,25,<=50K
22,309178,9,Never-married,Male,0,0,40,<=50K
50,220019,14,Married-civ-spouse,Female,0,0,40,<=50K
23,335067,13,Never-married,Male,0,0,50,<=50K
62,180162,5,Divorced,Male,0,0,24,<=50K
42,177307,15,Married-civ-spouse,Male,0,0,65,>50K
24,217961,10,Never-married,Male,0,0,40,<=50K
28,163942,10,Never-married,Male,0,0,40,<=50K
19,243373,8,Never-married,Male,1055,0,40,<=50K
25,169100,14,Married-civ-spouse,Male,0,0,40,<=50K
27,472070,11,Never-married,Male,0,0,40,<=50K
63,71800,4,Widowed,Female,0,0,41,<=50K
74,211075,9,Married-civ-spouse,Male,0,0,30,<=50K
56,24127,11,Married-civ-spouse,Male,0,0,54,>50K
18,270544,8,Never-married,Female,0,0,30,<=50K
54,192862,9,Divorced,Female,0,0,45,<=50K
21,52753,9,Never-married,Male,0,1504,40,<=50K
39,58343,10,Married-civ-spouse,Male,0,0,40,>50K
36,263130,14,Never-married,Female,0,0,40,<=50K
67,53588,9,Widowed,Female,0,0,40,<=50K
75,125784,10,Married-civ-spouse,Male,0,0,8,<=50K
47,199832,9,Married-civ-spouse,Male,0,0,40,<=50K
33,159303,9,Divorced,Female,0,0,40,<=50K
66,270460,4,Divorced,Male,0,0,40,<=50K
36,139703,9,Never-married,Female,0,0,40,<=50K
18,352640,9,Never-married,Female,0,0,40,<=50K
22,186569,13,Never-married,Female,0,0,12,<=50K
37,219546,13,Married-civ-spouse,Male,3411,0,47,<=50K
46,305160,2,Married-civ-spouse,Male,0,0,40,<=50K
18,312634,7,Never-married,Male,0,0,25,<=50K
62,77884,3,Married-civ-spouse,Male,0,0,40,<=50K
20,219262,10,Never-married,Male,0,0,40,<=50K
52,173839,6,Married-civ-spouse,Male,0,0,60,<=50K
35,340260,9,Divorced,Female,0,0,48,<=50K
61,149981,9,Married-civ-spouse,Female,2414,0,5,<=50K
59,279232,6,Married-civ-spouse,Male,0,0,40,<=50K
55,284095,9,Divorced,Female,0,0,37,<=50K
35,112271,14,Married-civ-spouse,Male,0,0,40,<=50K
29,423024,3,Married-civ-spouse,Male,0,0,40,<=50K
23,117789,13,Never-married,Female,0,0,60,<=50K
43,75742,9,Married-civ-spouse,Male,0,0,40,<=50K
47,107460,9,Separated,Female,0,0,37,<=50K
51,224207,10,Married-civ-spouse,Male,0,0,40,>50K
43,211450,9,Never-married,Male,0,0,40,<=50K
31,129804,5,Never-married,Male,0,0,40,<=50K
58,175127,9,Married-civ-spouse,Male,0,0,40,<=50K
26,89648,13,Never-married,Female,0,0,50,<=50K
59,309124,9,Married-civ-spouse,Male,0,0,40,>50K
32,71540,10,Divorced,Male,0,0,40,<=50K
42,203554,14,Married-civ-spouse,Male,0,0,60,>50K
48,119565,9,Married-civ-spouse,Male,0,0,40,<=50K
38,23892,9,Married-civ-spouse,Female,0,0,40,<=50K
24,241752,9,Never-married,Male,0,0,40,<=50K
50,38795,13,Married-civ-spouse,Male,0,0,50,<=50K
61,227232,13,Separated,Female,0,0,30,<=50K
29,350603,6,Never-married,Female,0,0,38,<=50K
25,419658,9,Never-married,Female,0,0,8,<=50K
52,145548,12,Married-civ-spouse,Male,0,0,40,>50K
63,117681,11,Married-civ-spouse,Male,0,0,40,<=50K
28,171133,11,Never-married,Female,0,0,40,<=50K
34,248795,9,Never-married,Female,0,0,45,<=50K
36,51424,9,Divorced,Female,0,0,40,<=50K
37,260093,9,Never-married,Female,0,0,40,<=50K
36,48093,10,Married-civ-spouse,Male,0,0,92,<=50K
61,137733,10,Divorced,Male,0,0,25,<=50K
54,278329,9,Married-spouse-absent,Female,0,0,43,<=50K
25,234057,9,Never-married,Female,0,0,40,<=50K
47,46044,14,Married-civ-spouse,Male,0,0,40,<=50K
20,201766,10,Never-married,Female,0,0,35,<=50K
20,308239,10,Never-married,Male,0,0,16,<=50K
35,217605,9,Married-civ-spouse,Female,0,0,40,<=50K
25,194352,13,Divorced,Female,0,0,44,<=50K
42,68469,9,Married-civ-spouse,Male,0,0,40,<=50K
45,33234,13,Married-civ-spouse,Male,0,0,40,>50K
51,96609,10,Married-civ-spouse,Male,0,0,40,<=50K
38,255621,9,Married-civ-spouse,Male,0,0,40,<=50K
20,117767,10,Never-married,Male,0,0,25,<=50K
35,103710,13,Divorced,Female,0,0,16,<=50K
40,283724,5,Never-married,Male,0,0,49,<=50K
39,191524,9,Divorced,Female,0,0,40,<=50K
24,165350,9,Separated,Male,0,0,50,<=50K
44,183542,13,Widowed,Female,0,0,32,<=50K
23,237432,13,Never-married,Male,0,0,40,<=50K
34,304872,5,Divorced,Female,0,0,40,<=50K
25,117589,12,Never-married,Female,0,0,40,<=50K
27,37088,12,Never-married,Male,0,0,40,<=50K
33,152875,13,Married-civ-spouse,Female,0,0,40,<=50K
33,79580,13,Married-civ-spouse,Male,0,0,40,<=50K
55,88856,4,Never-married,Female,0,0,40,<=50K
40,321187,13,Never-married,Female,0,0,45,<=50K
25,109872,9,Married-civ-spouse,Male,0,0,45,<=50K
17,342752,7,Never-married,Male,0,0,15,<=50K
22,153805,9,Never-married,Male,0,0,20,<=50K
33,433375,2,Married-civ-spouse,Male,0,0,35,<=50K
39,185520,10,Divorced,Female,8614,0,40,>50K
58,280519,9,Divorced,Male,0,0,40,<=50K
21,199698,9,Never-married,Male,0,0,45,<=50K
40,436493,9,Never-married,Male,0,0,25,<=50K
38,33887,9,Never-married,Male,0,0,40,<=50K
18,157131,9,Never-married,Female,0,0,12,<=50K
37,259089,13,Divorced,Male,0,0,40,<=50K
59,232672,14,Married-civ-spouse,Male,0,0,40,>50K
22,201179,10,Never-married,Male,0,0,40,<=50K
44,172296,10,Separated,Male,0,0,60,<=50K
55,264834,13,Never-married,Female,0,0,40,<=50K
24,189749,7,Married-civ-spouse,Male,0,0,40,<=50K
48,205424,13,Divorced,Male,0,0,40,>50K
20,250165,9,Married-civ-spouse,Male,0,0,40,<=50K
45,166929,7,Married-civ-spouse,Male,0,0,40,<=50K
63,109517,10,Widowed,Female,0,0,43,<=50K
31,292592,9,Married-civ-spouse,Female,0,0,40,<=50K
58,123436,13,Married-civ-spouse,Male,7688,0,50,>50K
47,150768,13,Divorced,Male,0,1564,51,>50K
44,340885,13,Married-civ-spouse,Male,0,1977,40,>50K
57,370890,9,Never-married,Male,0,2258,40,<=50K
24,233280,12,Never-married,Female,0,0,37,<=50K
29,108775,9,Married-civ-spouse,Male,0,0,40,<=50K
47,96798,9,Married-civ-spouse,Male,0,0,80,>50K
38,194534,14,Married-civ-spouse,Male,99999,0,60,>50K
28,72443,10,Never-married,Male,0,1669,60,<=50K
28,38309,13,Never-married,Male,6849,0,40,<=50K
39,117683,9,Married-civ-spouse,Male,0,0,40,>50K
29,368949,10,Married-civ-spouse,Male,0,0,40,>50K
47,198200,13,Never-married,Male,0,0,50,<=50K
39,187089,10,Divorced,Female,0,0,40,<=50K
80,202483,9,Married-spouse-absent,Female,0,0,16,<=50K
26,161007,11,Married-civ-spouse,Male,0,0,80,<=50K
49,362654,10,Married-civ-spouse,Male,15024,0,50,>50K
28,158834,14,Married-civ-spouse,Male,0,0,50,>50K
42,194417,10,Married-civ-spouse,Male,0,0,40,>50K
63,301108,7,Married-civ-spouse,Male,0,0,22,<=50K
33,422960,10,Married-civ-spouse,Female,0,0,60,>50K
51,441637,9,Married-civ-spouse,Male,0,0,40,<=50K
47,128796,9,Married-civ-spouse,Male,0,0,40,>50K
58,178660,8,Married-civ-spouse,Male,0,0,40,<=50K
21,325923,10,Never-married,Male,0,0,35,<=50K
34,343789,13,Married-civ-spouse,Male,7688,0,55,>50K
73,29675,9,Widowed,Female,0,0,12,<=50K
24,267955,5,Never-married,Female,0,0,20,<=50K
44,139161,12,Divorced,Female,0,1741,40,<=50K
73,177387,9,Married-civ-spouse,Male,0,0,40,<=50K
24,226668,9,Never-married,Male,0,0,35,<=50K
26,190762,10,Married-civ-spouse,Male,0,0,18,<=50K
36,135786,5,Married-civ-spouse,Male,0,0,25,<=50K
30,191777,10,Never-married,Female,0,0,40,<=50K
47,122026,11,Divorced,Male,0,0,50,<=50K
27,141545,9,Married-civ-spouse,Male,0,1902,45,<=50K
20,340217,9,Never-married,Female,0,0,40,<=50K
31,159187,10,Married-civ-spouse,Male,0,0,40,>50K
36,52532,16,Married-civ-spouse,Male,0,1887,50,>50K
21,349365,10,Never-married,Female,0,0,15,<=50K
41,149909,13,Married-civ-spouse,Male,7688,0,50,>50K
55,323706,10,Married-civ-spouse,Male,0,1902,40,>50K
36,544686,9,Never-married,Female,2907,0,40,<=50K
57,56480,9,Married-civ-spouse,Male,0,0,1,<=50K
80,174995,9,Married-civ-spouse,Male,0,0,8,<=50K
41,421871,9,Married-civ-spouse,Male,0,0,40,>50K
32,328199,11,Divorced,Female,0,0,40,<=50K
39,201410,9,Married-civ-spouse,Male,0,0,40,<=50K
34,217460,13,Married-civ-spouse,Male,0,0,45,>50K
34,187215,13,Married-civ-spouse,Female,15024,0,36,>50K
34,152109,9,Married-civ-spouse,Male,0,0,60,<=50K
29,330132,13,Never-married,Female,0,0,60,<=50K
23,124971,10,Divorced,Male,0,0,40,<=50K
58,121912,11,Married-civ-spouse,Male,0,0,42,<=50K
41,222142,9,Married-civ-spouse,Male,0,0,40,<=50K
59,81973,14,Married-civ-spouse,Male,0,0,40,>50K
45,167617,10,Married-civ-spouse,Male,0,0,40,<=50K
35,214816,13,Married-civ-spouse,Male,0,0,40,>50K
36,334291,10,Married-civ-spouse,Male,0,1887,40,>50K
21,149809,12,Never-married,Male,0,0,40,<=50K
63,231777,13,Never-married,Male,0,0,40,<=50K
44,30126,10,Divorced,Female,0,0,40,<=50K
45,145697,10,Married-civ-spouse,Male,0,0,30,<=50K
21,206354,9,Never-married,Female,0,0,35,<=50K
33,112900,9,Divorced,Female,0,0,40,<=50K
27,155382,10,Never-married,Female,0,0,25,<=50K
24,227594,10,Never-married,Female,0,0,20,<=50K
49,268234,9,Married-civ-spouse,Male,0,0,40,>50K
66,179285,9,Married-civ-spouse,Male,3432,0,20,<=50K
59,110820,9,Divorced,Male,0,0,38,>50K
55,31728,10,Married-civ-spouse,Female,0,0,40,>50K
41,237452,13,Married-civ-spouse,Female,0,0,15,>50K
49,121238,10,Never-married,Male,0,0,40,<=50K
31,265807,11,Married-civ-spouse,Male,3137,0,50,<=50K
28,356555,10,Married-civ-spouse,Male,0,0,48,<=50K
40,104196,13,Married-civ-spouse,Male,0,1887,40,>50K
28,33798,8,Never-married,Male,0,0,50,<=50K
38,203761,11,Never-married,Female,2354,0,40,<=50K
47,175925,6,Married-civ-spouse,Male,0,2179,52,<=50K
48,182211,9,Married-civ-spouse,Male,0,0,44,>50K
54,88278,16,Married-civ-spouse,Male,0,1977,50,>50K
60,290593,14,Married-civ-spouse,Male,0,0,40,<=50K
66,182378,4,Married-civ-spouse,Male,0,0,30,<=50K
20,176321,10,Never-married,Female,0,0,20,<=50K
30,142675,8,Married-civ-spouse,Male,0,0,50,<=50K
28,232782,10,Never-married,Female,0,0,40,<=50K
29,87523,9,Never-married,Female,0,0,40,<=50K
23,129767,10,Never-married,Female,0,1721,40,<=50K
56,115422,9,Married-civ-spouse,Male,0,0,35,<=50K
28,59335,13,Married-civ-spouse,Female,0,0,15,<=50K
21,99199,10,Never-married,Male,0,0,10,<=50K
61,321117,9,Married-civ-spouse,Male,0,0,40,<=50K
29,156819,12,Divorced,Female,0,0,35,<=50K
30,209900,13,Married-civ-spouse,Male,0,0,40,<=50K
29,355569,11,Never-married,Female,0,0,50,<=50K
25,259300,13,Never-married,Female,0,0,16,<=50K
41,57233,13,Married-civ-spouse,Male,0,0,70,<=50K
24,228649,13,Never-married,Male,0,0,38,<=50K
29,255817,3,Never-married,Female,0,0,40,<=50K
23,384651,10,Married-civ-spouse,Male,0,0,40,<=50K
42,39060,9,Married-civ-spouse,Male,0,0,60,>50K
27,105189,9,Divorced,Male,4865,0,50,<=50K
56,216824,15,Married-civ-spouse,Male,0,0,40,>50K
33,80933,9,Married-civ-spouse,Male,0,0,60,<=50K
20,318036,9,Never-married,Male,0,0,40,<=50K
27,366066,12,Never-married,Female,0,0,40,<=50K
22,187052,7,Never-married,Female,0,0,30,<=50K
84,135839,11,Widowed,Female,0,0,14,<=50K
22,208946,10,Never-married,Male,0,0,25,<=50K
46,163229,4,Married-civ-spouse,Male,0,0,40,<=50K
38,184801,13,Married-civ-spouse,Male,0,0,60,>50K
64,146110,10,Widowed,Female,0,0,24,<=50K
50,177705,13,Divorced,Male,0,0,40,<=50K
30,221043,9,Married-civ-spouse,Male,0,0,35,<=50K
40,207025,9,Never-married,Female,6849,0,38,<=50K
48,199058,14,Married-civ-spouse,Male,0,0,40,>50K
27,109611,5,Married-civ-spouse,Female,0,0,37,<=50K
52,415037,10,Divorced,Male,0,0,65,>50K
34,140011,15,Married-civ-spouse,Male,0,0,55,>50K
43,198096,9,Married-civ-spouse,Male,7688,0,40,>50K
46,162030,9,Widowed,Female,0,0,43,<=50K
48,209146,9,Married-civ-spouse,Male,0,0,60,<=50K
19,127190,9,Never-married,Female,0,0,15,<=50K
49,224393,13,Married-civ-spouse,Male,0,0,55,>50K
21,119156,10,Never-married,Male,0,0,20,<=50K
22,83998,10,Never-married,Male,0,0,40,<=50K
19,356717,10,Never-married,Female,0,0,25,<=50K
49,236586,9,Married-civ-spouse,Male,0,0,40,>50K
40,347934,9,Never-married,Female,0,0,35,<=50K
37,29814,9,Never-married,Male,0,0,50,<=50K
38,32916,10,Married-civ-spouse,Male,0,0,45,<=50K
43,209894,9,Married-civ-spouse,Female,0,0,40,>50K
25,288185,5,Married-civ-spouse,Male,0,0,40,<=50K
37,69481,9,Divorced,Male,0,0,40,<=50K
23,60331,10,Never-married,Male,0,0,40,<=50K
27,157941,11,Married-civ-spouse,Male,0,0,45,<=50K
64,307786,2,Married-civ-spouse,Male,0,0,20,<=50K
26,61603,3,Married-civ-spouse,Male,0,0,40,<=50K
20,132320,10,Separated,Male,0,0,40,<=50K
44,191982,10,Divorced,Female,0,0,10,<=50K
68,204082,10,Widowed,Female,0,0,45,<=50K
43,346321,14,Married-civ-spouse,Male,0,0,45,>50K
23,287681,9,Never-married,Male,0,0,40,<=50K
54,215990,14,Married-civ-spouse,Male,0,1887,44,>50K
57,199114,13,Never-married,Male,0,2258,40,<=50K
66,189834,4,Widowed,Female,0,0,20,<=50K
38,154568,14,Married-civ-spouse,Male,0,0,40,<=50K
40,195617,10,Separated,Female,0,0,20,<=50K
40,212847,10,Married-civ-spouse,Male,0,2179,40,<=50K
48,227714,13,Married-civ-spouse,Male,0,0,60,<=50K
17,79682,6,Never-married,Male,0,0,30,<=50K
42,184682,11,Divorced,Female,0,0,30,<=50K
31,39054,9,Married-civ-spouse,Male,0,0,20,<=50K
32,250585,13,Never-married,Female,0,0,50,<=50K
46,256014,11,Married-civ-spouse,Male,0,0,60,<=50K
23,27415,7,Never-married,Male,0,0,40,<=50K
33,287908,10,Married-civ-spouse,Male,0,0,50,>50K
44,190205,4,Married-civ-spouse,Male,0,0,25,<=50K
53,149217,9,Married-civ-spouse,Male,0,0,40,<=50K
36,186815,14,Married-civ-spouse,Male,0,0,50,<=50K
28,191088,9,Divorced,Female,0,1741,52,<=50K
43,83827,9,Divorced,Female,0,0,24,<=50K
31,168906,13,Divorced,Female,0,0,50,>50K
24,285432,9,Never-married,Male,0,0,40,<=50K
31,118941,10,Divorced,Female,0,0,20,<=50K
27,236481,15,Never-married,Male,0,0,10,<=50K
50,108435,14,Married-civ-spouse,Male,99999,0,60,>50K
46,268358,7,Separated,Female,0,0,40,<=50K
31,198069,9,Never-married,Male,0,0,24,<=50K
58,54566,10,Married-civ-spouse,Male,0,0,35,<=50K
24,353010,13,Never-married,Male,0,0,65,<=50K
23,188545,12,Never-married,Female,0,1974,20,<=50K
22,180060,13,Never-married,Male,0,0,40,<=50K
34,227689,11,Divorced,Female,0,0,64,<=50K
21,346693,4,Never-married,Male,0,0,40,<=50K
38,259019,9,Married-civ-spouse,Male,0,0,44,<=50K
43,227734,11,Married-civ-spouse,Male,0,0,22,<=50K
37,179671,9,Divorced,Male,0,0,40,<=50K
43,95902,12,Married-civ-spouse,Female,0,0,40,<=50K
33,159929,9,Married-civ-spouse,Male,0,0,40,<=50K
24,385540,9,Married-civ-spouse,Male,0,0,40,<=50K
48,95244,10,Divorced,Female,0,0,35,<=50K
27,329005,9,Never-married,Male,0,0,40,<=50K
59,122283,15,Married-civ-spouse,Male,99999,0,40,>50K
36,137527,13,Never-married,Female,0,0,50,<=50K
52,175714,12,Married-civ-spouse,Male,0,0,55,>50K
29,370242,10,Married-civ-spouse,Male,0,0,40,<=50K
50,103063,13,Married-civ-spouse,Male,0,0,40,>50K
26,375980,9,Separated,Female,0,0,37,<=50K
30,182771,13,Never-married,Male,0,0,15,<=50K
27,119793,13,Married-civ-spouse,Male,0,0,40,<=50K
51,26832,9,Married-civ-spouse,Male,0,0,40,>50K
39,172538,9,Married-civ-spouse,Male,0,0,50,>50K
52,202071,9,Widowed,Female,0,0,40,<=50K
42,39586,14,Married-civ-spouse,Female,0,0,20,>50K
31,236487,13,Never-married,Female,0,0,40,<=50K
31,178506,10,Never-married,Female,0,0,40,<=50K
19,57067,9,Never-married,Male,0,0,45,<=50K
46,173243,10,Married-civ-spouse,Male,5178,0,40,>50K
35,187711,9,Married-civ-spouse,Male,0,0,40,<=50K
51,122159,10,Widowed,Female,3325,0,40,<=50K
58,272902,13,Widowed,Female,0,0,40,<=50K
47,277545,13,Married-civ-spouse,Male,0,0,40,>50K
54,147239,16,Married-civ-spouse,Male,0,0,60,>50K
41,170230,13,Divorced,Female,0,0,45,<=50K
48,250674,11,Married-civ-spouse,Male,0,0,60,<=50K
45,179428,10,Married-civ-spouse,Male,0,0,55,<=50K
45,43434,13,Never-married,Female,0,0,40,<=50K
24,336088,9,Divorced,Female,0,0,50,<=50K
31,54318,13,Married-civ-spouse,Male,0,0,50,>50K
70,158642,9,Widowed,Female,2993,0,20,<=50K
30,205950,10,Married-civ-spouse,Male,0,0,40,>50K
56,267652,13,Married-civ-spouse,Male,0,0,40,<=50K
26,198163,14,Married-civ-spouse,Female,0,0,40,<=50K
29,253814,13,Never-married,Female,0,0,45,<=50K
22,82393,5,Never-married,Male,0,0,40,<=50K
22,182163,9,Separated,Female,0,0,40,<=50K
66,101607,9,Divorced,Male,0,0,10,<=50K
52,318351,10,Married-civ-spouse,Female,0,0,40,>50K
68,45508,3,Married-spouse-absent,Male,0,0,22,<=50K
43,303051,11,Married-civ-spouse,Male,15024,0,40,>50K
18,163332,9,Never-married,Female,0,0,22,<=50K
17,65368,7,Never-married,Female,0,0,12,<=50K
59,145574,12,Married-civ-spouse,Male,0,0,35,>50K
52,150812,10,Divorced,Female,0,0,35,<=50K
38,65390,12,Married-civ-spouse,Male,0,0,45,<=50K
49,175109,10,Married-civ-spouse,Male,0,0,50,>50K
55,89690,13,Divorced,Female,0,0,40,>50K
21,202570,8,Never-married,Male,0,0,48,<=50K
19,176831,10,Never-married,Female,0,0,35,<=50K
58,92141,12,Widowed,Female,0,0,40,<=50K
25,133373,9,Separated,Male,0,0,40,<=50K
25,169124,9,Married-civ-spouse,Male,0,0,45,<=50K
17,280670,6,Never-married,Female,0,0,40,<=50K
48,185291,13,Married-civ-spouse,Male,0,0,6,<=50K
