age,fnlwgt,education-num,marital-status,sex,capital-gain,capital-loss,hours-per-week,income
30,123397,9,Never-married,Female,0,0,40,<=50K
43,270721,13,Married-civ-spouse,Male,0,0,55,>50K
19,67217,10,Never-married,Male,594,0,24,<=50K
23,22966,13,Never-married,Male,0,0,35,<=50K
35,20469,10,Divorced,Female,0,0,40,<=50K
36,206521,13,Married-civ-spouse,Male,0,0,60,>50K
33,295589,10,Separated,Male,0,0,35,<=50K
24,49218,9,Divorced,Male,0,0,40,<=50K
37,178136,9,Married-civ-spouse,Male,0,0,40,<=50K
22,291386,10,Never-married,Female,0,0,40,<=50K
28,309196,13,Never-married,Female,0,0,40,<=50K
26,178140,13,Married-civ-spouse,Male,0,0,45,>50K
36,126569,10,Married-civ-spouse,Male,0,0,40,>50K
28,232653,13,Married-civ-spouse,Male,0,0,40,<=50K
23,40021,10,Divorced,Female,0,0,70,<=50K
69,106595,9,Widowed,Female,1848,0,40,<=50K
25,557082,9,Never-married,Female,0,0,38,<=50K
28,398918,13,Never-married,Male,0,0,50,>50K
33,155343,10,Never-married,Male,0,0,72,<=50K
25,25249,10,Never-married,Female,0,0,40,<=50K
26,229523,9,Married-civ-spouse,Female,0,0,56,<=50K
53,89587,10,Married-civ-spouse,Male,7298,0,45,>50K
59,41258,13,Married-civ-spouse,Male,0,0,50,<=50K
24,114230,9,Never-married,Male,0,0,40,<=50K
19,118306,9,Never-married,Male,0,0,16,<=50K
22,95566,10,Married-spouse-absent,Female,0,0,22,<=50K
40,572751,15,Married-civ-spouse,Male,5178,0,40,>50K
37,193689,11,Married-civ-spouse,Male,0,0,42,>50K
23,166371,10,Never-married,Male,0,0,60,<=50K
37,86459,12,Separated,Male,0,0,50,<=50K
55,80167,13,Divorced,Female,0,0,40,<=50K
34,226443,10,Married-civ-spouse,Male,0,0,40,>50K
36,174308,7,Divorced,Male,0,0,40,<=50K
20,57898,8,Never-married,Male,0,0,40,<=50K
51,123703,9,Married-civ-spouse,Male,4386,0,40,>50K
34,157289,10,Married-civ-spouse,Male,0,0,40,<=50K
31,227325,10,Never-married,Male,0,0,40,<=50K
46,314770,10,Divorced,Female,0,0,48,<=50K
17,173807,7,Never-married,Female,0,0,15,<=50K
22,39803,10,Never-married,Male,0,0,40,<=50K
21,185582,10,Never-married,Male,0,0,43,<=50K
30,168387,13,Never-married,Male,0,0,40,<=50K
28,100829,13,Married-civ-spouse,Female,0,0,50,>50K
56,56331,9,Never-married,Male,0,0,32,<=50K
46,295791,11,Divorced,Female,0,0,38,<=50K
30,116138,13,Never-married,Male,27828,0,60,>50K
48,240231,13,Married-civ-spouse,Male,0,0,40,>50K
29,211482,13,Married-civ-spouse,Male,0,0,40,<=50K
23,142766,10,Never-married,Male,0,0,20,<=50K
54,257337,10,Married-civ-spouse,Male,0,0,40,>50K
42,137232,9,Divorced,Female,0,0,50,<=50K
40,175943,11,Married-civ-spouse,Female,0,1977,15,>50K
34,205733,9,Never-married,Female,0,0,40,<=50K
30,188569,5,Married-civ-spouse,Male,0,0,40,<=50K
41,125461,10,Divorced,Male,0,0,40,>50K
21,117606,10,Never-married,Female,0,0,40,<=50K
20,91939,9,Never-married,Female,0,1721,30,<=50K
28,90196,13,Married-civ-spouse,Male,0,0,45,>50K
34,241885,9,Married-civ-spouse,Male,0,0,45,<=50K
58,81642,9,Married-civ-spouse,Male,0,0,60,<=50K
47,302711,7,Divorced,Female,0,0,40,<=50K
22,203715,10,Never-married,Male,0,0,40,<=50K
64,103021,4,Married-civ-spouse,Male,0,0,40,<=50K
38,344480,9,Married-civ-spouse,Male,4064,0,40,<=50K
24,139989,13,Never-married,Male,0,0,40,<=50K
54,104501,10,Married-civ-spouse,Male,15024,0,40,>50K
46,309212,9,Divorced,Female,0,0,25,<=50K
39,355468,9,Married-civ-spouse,Male,0,1887,46,>50K
40,112388,14,Never-married,Male,0,0,40,<=50K
59,395736,9,Married-civ-spouse,Male,0,0,40,>50K
60,159049,15,Married-civ-spouse,Male,0,0,70,>50K
49,195612,10,Married-civ-spouse,Male,7298,0,40,>50K
41,139907,6,Never-married,Male,0,0,50,<=50K
31,373432,13,Married-civ-spouse,Male,7298,0,55,>50K
36,123151,7,Married-civ-spouse,Male,0,0,60,<=50K
39,179352,10,Divorced,Female,0,0,35,<=50K
37,152909,11,Married-civ-spouse,Male,7688,0,40,>50K
26,160300,9,Never-married,Male,0,0,40,<=50K
30,112115,13,Married-civ-spouse,Male,0,0,50,>50K
30,162442,13,Married-civ-spouse,Female,7688,0,50,>50K
58,292379,13,Married-civ-spouse,Male,0,0,40,<=50K
78,188044,13,Married-civ-spouse,Male,0,2392,40,>50K
52,231166,11,Married-civ-spouse,Male,0,0,40,<=50K
43,130126,13,Married-civ-spouse,Male,0,0,40,>50K
36,198587,13,Divorced,Male,0,0,40,<=50K
43,211763,16,Separated,Female,0,0,24,>50K
47,216096,10,Married-spouse-absent,Female,0,0,35,<=50K
39,59313,8,Married-spouse-absent,Male,0,0,45,<=50K
48,315423,3,Married-civ-spouse,Male,0,0,40,<=50K
21,184543,11,Never-married,Female,0,0,40,<=50K
52,112959,10,Widowed,Female,0,0,40,<=50K
66,102640,9,Widowed,Female,0,0,35,<=50K
28,22422,9,Never-married,Male,0,0,55,<=50K
59,187502,10,Married-civ-spouse,Male,0,0,50,>50K
34,173730,14,Married-civ-spouse,Male,0,0,38,<=50K
48,20296,9,Divorced,Female,0,0,37,>50K
61,116230,13,Married-civ-spouse,Male,0,0,40,>50K
41,186601,9,Separated,Female,0,0,40,<=50K
48,32825,9,Married-civ-spouse,Male,0,0,40,<=50K
21,192572,9,Never-married,Female,0,0,45,<=50K
24,116968,13,Never-married,Male,0,0,45,<=50K
45,319637,9,Divorced,Female,0,0,40,<=50K
33,174171,10,Separated,Male,0,0,12,<=50K
30,363296,9,Never-married,Male,0,0,72,<=50K
35,58343,9,Married-civ-spouse,Male,0,0,44,<=50K
53,204584,14,Divorced,Female,0,0,40,<=50K
52,287927,9,Married-civ-spouse,Female,15024,0,40,>50K
18,113185,7,Never-married,Male,0,0,25,<=50K
51,237141,14,Married-civ-spouse,Male,0,0,40,>50K
39,30916,9,Married-civ-spouse,Male,0,0,40,<=50K
47,197332,13,Divorced,Male,0,0,40,<=50K
52,159755,13,Married-civ-spouse,Male,0,1887,40,>50K
51,147954,9,Married-civ-spouse,Female,3411,0,38,<=50K
72,195184,9,Widowed,Female,0,0,12,<=50K
35,108808,9,Divorced,Male,0,0,50,<=50K
44,326232,4,Divorced,Male,0,0,48,<=50K
63,68954,9,Widowed,Female,0,0,11,<=50K
22,131230,10,Never-married,Male,0,0,40,<=50K
59,113959,9,Married-civ-spouse,Male,0,0,45,>50K
24,276851,9,Divorced,Female,0,1762,40,<=50K
23,196816,9,Never-married,Male,0,0,30,<=50K
24,111450,6,Never-married,Male,0,0,65,<=50K
41,238355,3,Married-civ-spouse,Male,0,0,40,<=50K
33,206280,9,Never-married,Male,0,0,40,<=50K
28,107389,9,Never-married,Male,0,0,32,<=50K
65,83800,10,Married-civ-spouse,Male,0,0,27,<=50K
72,177121,13,Married-civ-spouse,Male,0,0,3,<=50K
46,250821,15,Married-civ-spouse,Male,15024,0,40,>50K
43,350387,9,Married-civ-spouse,Male,0,0,60,<=50K
55,185195,13,Married-civ-spouse,Male,0,0,99,<=50K
19,68552,9,Never-married,Male,0,0,30,<=50K
26,256141,10,Never-married,Female,0,0,40,<=50K
63,214143,13,Married-civ-spouse,Male,0,0,40,<=50K
44,150011,13,Divorced,Female,0,0,40,<=50K
38,110607,9,Divorced,Male,0,0,32,<=50K
25,137301,12,Never-married,Female,0,0,40,<=50K
45,100651,9,Divorced,Male,0,1980,40,<=50K
54,219276,13,Married-civ-spouse,Male,0,0,40,>50K
32,154950,10,Married-civ-spouse,Male,0,0,30,<=50K
29,222249,9,Never-married,Female,0,0,40,<=50K
32,112115,13,Married-civ-spouse,Male,7688,0,40,>50K
34,366898,9,Married-civ-spouse,Male,0,0,40,<=50K
64,165020,7,Married-civ-spouse,Male,0,0,48,<=50K
45,182313,13,Married-civ-spouse,Male,7688,0,50,>50K
24,119704,9,Married-civ-spouse,Female,0,0,40,<=50K
71,180733,14,Never-married,Female,0,0,20,<=50K
31,126402,9,Never-married,Female,0,0,60,<=50K
50,230951,13,Married-civ-spouse,Male,0,0,40,<=50K
33,169496,13,Married-civ-spouse,Male,0,0,50,>50K
62,102631,10,Widowed,Female,0,0,50,<=50K
46,177114,12,Widowed,Female,0,0,27,<=50K
39,184801,13,Married-civ-spouse,Male,0,0,40,>50K
37,236328,6,Married-civ-spouse,Male,0,0,48,<=50K
64,193575,7,Never-married,Male,0,0,40,<=50K
28,82488,9,Divorced,Female,0,0,40,<=50K
50,160107,14,Married-civ-spouse,Male,0,0,55,>50K
38,312528,13,Married-civ-spouse,Male,0,0,37,<=50K
22,147655,10,Never-married,Female,0,0,40,<=50K
26,180246,10,Married-civ-spouse,Male,7688,0,40,>50K
30,36383,13,Married-civ-spouse,Male,0,0,40,>50K
24,201680,9,Never-married,Male,0,0,60,<=50K
56,70720,8,Married-civ-spouse,Male,0,0,40,>50K
27,162404,9,Never-married,Male,2174,0,40,<=50K
62,416829,7,Separated,Female,0,0,21,<=50K
64,171373,7,Widowed,Female,0,0,40,<=50K
42,203393,13,Married-civ-spouse,Female,0,0,35,>50K
40,149102,9,Married-spouse-absent,Male,2174,0,60,<=50K
30,327202,8,Never-married,Male,0,0,40,<=50K
42,99185,10,Married-civ-spouse,Male,0,0,40,>50K
43,184625,9,Married-civ-spouse,Female,0,0,40,>50K
37,65291,11,Never-married,Female,0,0,40,<=50K
50,98228,9,Divorced,Female,0,0,45,<=50K
55,110748,13,Married-civ-spouse,Male,0,1887,40,>50K
48,115971,9,Married-civ-spouse,Male,0,0,50,<=50K
35,194490,9,Divorced,Female,0,0,38,<=50K
46,114160,14,Married-civ-spouse,Male,0,1902,45,>50K
40,144928,10,Divorced,Male,0,0,40,<=50K
36,133655,9,Married-spouse-absent,Female,0,0,40,<=50K
21,184543,9,Never-married,Female,0,0,40,<=50K
49,199590,9,Married-civ-spouse,Male,0,0,50,<=50K
26,187577,11,Never-married,Male,0,0,55,<=50K
17,170320,7,Never-married,Female,0,0,8,<=50K
30,114912,13,Married-civ-spouse,Male,3103,0,60,>50K
17,99893,7,Never-married,Female,0,1602,40,<=50K
27,175552,3,Married-civ-spouse,Female,0,0,40,<=50K
18,108892,7,Never-married,Male,0,0,12,<=50K
19,106306,10,Divorced,Female,0,0,40,<=50K
27,107218,9,Never-married,Male,0,0,40,<=50K
31,303851,9,Married-civ-spouse,Male,0,0,50,<=50K
32,174704,7,Never-married,Male,0,0,40,<=50K
27,247507,13,Never-married,Male,0,0,35,<=50K
42,79036,9,Divorced,Male,0,0,40,<=50K
43,176270,13,Married-civ-spouse,Male,99999,0,60,>50K
22,194848,9,Never-married,Male,0,0,40,<=50K
32,126132,13,Married-civ-spouse,Male,15024,0,50,>50K
40,91836,9,Divorced,Male,0,0,45,<=50K
30,54608,10,Married-civ-spouse,Male,0,0,48,<=50K
39,361838,13,Married-civ-spouse,Female,0,0,6,>50K
20,145917,10,Never-married,Female,0,0,15,<=50K
52,209642,9,Married-civ-spouse,Male,0,0,45,>50K
19,277695,1,Never-married,Male,0,0,36,<=50K
25,339324,13,Never-married,Male,0,0,40,<=50K
32,249409,9,Never-married,Male,0,0,40,<=50K
18,123343,7,Never-married,Female,0,0,30,<=50K
60,178050,9,Divorced,Female,0,0,38,<=50K
33,256362,10,Never-married,Male,0,0,35,<=50K
66,142624,12,Married-civ-spouse,Male,5556,0,40,>50K
39,343476,9,Married-civ-spouse,Male,0,0,30,<=50K
22,243842,5,Never-married,Male,0,0,40,<=50K
34,36385,14,Never-married,Male,0,2258,50,<=50K
43,163847,13,Married-civ-spouse,Male,0,0,50,>50K
27,134566,9,Never-married,Male,0,0,40,<=50K
28,174327,9,Married-civ-spouse,Male,0,0,50,<=50K
27,180758,10,Married-civ-spouse,Male,0,0,30,<=50K
45,168232,13,Never-married,Male,0,0,55,>50K
57,140319,9,Married-civ-spouse,Male,0,0,50,<=50K
33,154981,13,Married-civ-spouse,Male,0,1902,50,>50K
37,349116,9,Never-married,Male,0,0,44,<=50K
47,34845,9,Married-civ-spouse,Male,0,0,60,<=50K
29,175738,13,Never-married,Female,0,0,45,>50K
28,269246,7,Married-civ-spouse,Male,0,0,40,<=50K
53,200190,10,Divorced,Male,0,0,40,>50K
28,55360,10,Never-married,Male,0,0,50,<=50K
31,55849,10,Never-married,Male,0,0,40,<=50K
22,107882,9,Never-married,Female,0,0,20,<=50K
60,181200,8,Married-civ-spouse,Male,0,0,40,<=50K
17,41979,6,Never-married,Male,0,0,40,<=50K
45,330535,9,Never-married,Male,3325,0,40,<=50K
37,327120,10,Married-civ-spouse,Male,0,0,30,<=50K
26,206600,7,Never-married,Male,0,0,30,<=50K
27,43652,13,Never-married,Female,0,0,40,<=50K
45,170871,9,Married-civ-spouse,Male,15024,0,55,>50K
19,571853,9,Never-married,Male,0,0,30,<=50K
59,192258,16,Married-civ-spouse,Male,0,0,40,>50K
49,237920,16,Married-civ-spouse,Male,0,0,60,<=50K
43,89636,13,Married-civ-spouse,Female,0,0,60,<=50K
73,77884,9,Married-civ-spouse,Male,0,0,40,<=50K
55,227203,12,Married-spouse-absent,Female,0,0,5,<=50K
56,235205,9,Widowed,Female,0,0,40,<=50K
68,168794,4,Married-civ-spouse,Male,0,0,30,<=50K
69,69306,10,Married-civ-spouse,Female,0,0,15,<=50K
35,187167,9,Divorced,Female,0,0,35,<=50K
22,205604,3,Never-married,Male,0,0,30,<=50K
41,45156,9,Never-married,Male,2174,0,41,<=50K
43,293176,13,Married-civ-spouse,Male,0,0,40,>50K
24,322658,13,Never-married,Female,0,0,40,<=50K
32,226975,10,Never-married,Male,0,1876,60,<=50K
58,164857,13,Never-married,Male,0,0,99,<=50K
30,108023,10,Married-civ-spouse,Male,0,0,40,<=50K
72,166253,9,Married-civ-spouse,Female,0,0,2,<=50K
31,263561,14,Married-civ-spouse,Male,0,0,40,>50K
42,154374,9,Married-civ-spouse,Male,0,0,50,>50K
19,198668,9,Never-married,Male,0,0,40,<=50K
26,206199,9,Never-married,Male,0,0,40,<=50K
35,102938,9,Married-civ-spouse,Male,0,0,40,<=50K
49,79627,10,Married-civ-spouse,Male,0,0,40,<=50K
33,529104,7,Married-civ-spouse,Male,0,0,50,<=50K
26,78172,10,Married-AF-spouse,Male,0,0,40,<=50K
64,270333,13,Married-civ-spouse,Male,0,0,40,>50K
29,144784,9,Never-married,Female,0,0,40,<=50K
26,298225,9,Married-civ-spouse,Male,0,0,45,<=50K
76,239880,9,Divorced,Female,0,0,8,<=50K
36,131414,10,Never-married,Female,0,0,36,<=50K
32,198452,9,Married-civ-spouse,Female,0,0,40,<=50K
54,82551,11,Married-civ-spouse,Female,0,0,10,<=50K
17,368700,7,Never-married,Male,0,0,28,<=50K
47,304133,10,Married-civ-spouse,Male,0,0,45,<=50K
47,173271,9,Divorced,Female,0,0,40,<=50K
33,132832,9,Never-married,Female,0,0,50,<=50K
39,85319,15,Married-civ-spouse,Female,7688,0,60,>50K
49,127921,9,Married-civ-spouse,Male,0,0,40,<=50K
36,159016,9,Married-civ-spouse,Male,0,0,38,<=50K
32,226696,13,Never-married,Male,0,0,55,>50K
29,95393,9,Never-married,Male,0,0,20,<=50K
25,190418,10,Never-married,Male,0,0,30,<=50K
54,257765,4,Divorced,Male,0,0,40,<=50K
37,272950,9,Divorced,Male,0,0,40,<=50K
23,413345,13,Never-married,Female,0,0,60,<=50K
47,159550,9,Divorced,Female,0,0,40,<=50K
20,234663,9,Never-married,Male,0,0,30,<=50K
46,171807,10,Divorced,Female,0,0,40,<=50K
26,288959,9,Married-civ-spouse,Male,0,0,36,<=50K
26,293690,13,Married-civ-spouse,Male,0,0,58,>50K
57,218649,9,Married-civ-spouse,Male,0,0,40,<=50K
75,184335,7,Married-civ-spouse,Male,0,0,30,<=50K
60,142494,10,Married-civ-spouse,Male,15024,0,40,>50K
34,223678,9,Never-married,Female,0,0,32,<=50K
26,151810,6,Never-married,Male,0,0,40,<=50K
36,108103,9,Married-civ-spouse,Male,0,0,50,<=50K
74,39890,10,Widowed,Female,0,0,18,<=50K
25,207875,10,Never-married,Male,0,0,20,<=50K
29,142760,9,Never-married,Male,0,0,40,<=50K
34,108454,10,Married-civ-spouse,Male,0,0,45,<=50K
24,424034,9,Never-married,Male,0,0,40,<=50K
37,148015,13,Married-civ-spouse,Female,15024,0,40,>50K
50,46155,11,Divorced,Female,0,0,40,>50K
19,20469,9,Never-married,Female,0,0,12,<=50K
21,195199,9,Never-married,Female,0,0,30,<=50K
41,217902,9,Married-civ-spouse,Male,0,0,40,>50K
48,154033,9,Divorced,Female,0,0,52,<=50K
47,242552,10,Never-married,Male,0,0,40,<=50K
54,223752,13,Married-civ-spouse,Male,7688,0,40,>50K
22,48988,10,Never-married,Male,0,0,40,<=50K
27,110648,13,Never-married,Male,0,0,40,<=50K
30,190228,9,Married-civ-spouse,Male,0,0,40,<=50K
25,193051,9,Never-married,Male,0,0,25,<=50K
46,91608,13,Married-civ-spouse,Male,0,0,40,>50K
30,158002,10,Never-married,Male,0,0,55,<=50K
45,106517,9,Divorced,Female,0,0,40,<=50K
43,228320,9,Married-civ-spouse,Male,0,0,40,<=50K
30,224462,9,Never-married,Male,0,0,40,<=50K
50,145409,9,Married-civ-spouse,Male,0,0,50,>50K
43,174295,14,Married-civ-spouse,Male,0,0,55,<=50K
29,161444,9,Married-civ-spouse,Male,0,0,40,<=50K
46,111558,10,Divorced,Female,0,0,40,<=50K
30,74966,11,Married-civ-spouse,Female,0,0,24,<=50K
56,91905,9,Married-civ-spouse,Female,0,0,4,<=50K
61,203445,10,Widowed,Female,0,0,40,<=50K
53,263925,13,Married-civ-spouse,Male,0,0,40,>50K
46,106705,10,Divorced,Female,1506,0,50,<=50K
35,407913,9,Separated,Male,0,0,40,<=50K
22,214134,6,Never-married,Male,0,0,84,<=50K
33,108116,9,Married-civ-spouse,Male,0,0,40,<=50K
46,216999,13,Never-married,Male,0,0,55,>50K
30,232356,13,Married-civ-spouse,Male,0,0,40,>50K
41,394669,13,Never-married,Female,0,1741,40,<=50K
27,50132,10,Divorced,Male,0,0,50,<=50K
63,102479,13,Divorced,Female,0,0,40,<=50K
24,142404,13,Married-civ-spouse,Male,0,0,40,>50K
57,249977,11,Married-civ-spouse,Male,0,0,40,<=50K
25,165622,14,Never-married,Male,0,0,55,<=50K
46,133616,10,Divorced,Female,0,0,40,<=50K
24,65743,13,Never-married,Female,0,0,30,<=50K
22,117210,10,Never-married,Male,0,0,25,<=50K
68,140852,9,Married-civ-spouse,Male,0,0,40,<=50K
36,398931,9,Divorced,Male,0,0,40,<=50K
18,200047,8,Never-married,Male,0,0,35,<=50K
45,32896,3,Never-married,Female,0,0,35,<=50K
23,412248,12,Never-married,Female,0,0,25,<=50K
20,194504,10,Separated,Female,0,0,40,<=50K
39,99527,9,Married-civ-spouse,Male,0,0,40,>50K
39,165235,13,Separated,Female,0,0,40,>50K
26,193165,10,Married-civ-spouse,Male,0,0,52,>50K
29,93662,10,Divorced,Female,0,0,24,<=50K
31,402361,9,Married-civ-spouse,Male,0,0,40,<=50K
30,78980,11,Married-civ-spouse,Male,0,0,40,>50K
19,237848,10,Never-married,Male,0,0,3,<=50K
46,563883,9,Married-civ-spouse,Male,0,0,60,>50K
50,118058,10,Married-civ-spouse,Male,0,0,50,<=50K
41,210259,14,Never-married,Female,0,0,40,<=50K
52,72743,9,Married-spouse-absent,Female,0,0,50,<=50K
27,38918,9,Never-married,Male,0,1876,75,<=50K
38,112497,13,Married-civ-spouse,Male,0,0,60,<=50K
29,136017,6,Never-married,Male,0,0,48,<=50K
49,34021,13,Never-married,Female,0,0,50,<=50K
39,187098,15,Married-civ-spouse,Female,15024,0,47,>50K
40,177083,9,Divorced,Female,0,0,50,<=50K
90,87372,15,Married-civ-spouse,Male,20051,0,72,>50K
41,149102,9,Never-married,Male,0,0,40,<=50K
40,116632,13,Never-married,Male,0,0,40,<=50K
36,183279,9,Married-civ-spouse,Male,0,0,40,<=50K
20,164219,9,Never-married,Male,0,0,45,<=50K
45,148222,9,Never-married,Female,0,0,40,<=50K
21,164920,10,Never-married,Female,0,0,40,<=50K
57,127277,16,Married-civ-spouse,Male,0,0,40,>50K
53,174040,10,Separated,Male,0,0,40,<=50K
24,283092,9,Never-married,Male,0,0,40,<=50K
33,105974,9,Never-married,Male,0,0,41,<=50K
22,32616,10,Never-married,Female,0,0,30,<=50K
44,323790,13,Married-civ-spouse,Male,0,0,40,>50K
42,303388,10,Married-civ-spouse,Male,0,0,65,<=50K
41,23646,14,Never-married,Female,0,0,40,<=50K
68,192052,10,Married-civ-spouse,Female,0,2457,40,<=50K
67,231559,15,Married-civ-spouse,Male,20051,0,48,>50K
54,327769,10,Divorced,Male,0,0,40,<=50K
53,68898,10,Married-civ-spouse,Male,0,0,40,<=50K
19,283945,6,Never-married,Male,0,1602,45,<=50K
58,130454,10,Married-civ-spouse,Male,0,0,50,>50K
23,152140,9,Never-married,Female,0,0,40,<=50K
33,190772,9,Never-married,Female,0,1617,40,<=50K
44,138845,10,Married-civ-spouse,Male,0,0,40,<=50K
38,364782,9,Married-civ-spouse,Male,0,0,40,>50K
59,139616,14,Married-civ-spouse,Male,0,0,50,>50K
60,308608,9,Married-civ-spouse,Male,0,0,50,<=50K
33,355996,6,Never-married,Male,0,0,40,<=50K
36,154835,9,Separated,Female,0,0,40,<=50K
56,117148,4,Divorced,Female,0,0,40,<=50K
32,110331,9,Married-civ-spouse,Male,0,1672,60,<=50K
24,190968,9,Married-civ-spouse,Male,0,0,48,<=50K
35,476573,9,Never-married,Female,0,0,4,<=50K
30,117944,9,Married-civ-spouse,Male,0,0,25,<=50K
34,180714,10,Married-civ-spouse,Male,0,2179,40,<=50K
40,98985,9,Divorced,Male,0,0,50,<=50K
43,227065,9,Never-married,Male,4650,0,40,<=50K
19,63434,8,Never-married,Female,0,0,30,<=50K
29,202878,9,Never-married,Male,0,0,50,<=50K
19,145234,10,Never-married,Male,0,0,30,<=50K
26,138152,8,Never-married,Male,0,0,48,<=50K
43,125461,13,Never-married,Male,0,0,40,<=50K
27,149624,10,Married-civ-spouse,Male,0,0,30,<=50K
40,390369,9,Divorced,Male,0,0,40,<=50K
28,215873,6,Never-married,Male,0,0,45,<=50K
45,207847,10,Never-married,Female,0,0,40,<=50K
38,81965,11,Never-married,Female,0,0,40,<=50K
52,117674,10,Married-civ-spouse,Male,0,0,40,>50K
24,310380,10,Married-spouse-absent,Female,0,0,45,<=50K
47,296066,10,Married-civ-spouse,Male,0,0,40,<=50K
26,425092,14,Never-married,Female,2174,0,40,<=50K
30,278522,7,Never-married,Male,0,0,40,<=50K
35,147258,11,Never-married,Male,0,0,65,<=50K
61,248595,2,Married-civ-spouse,Male,0,0,40,<=50K
30,131588,9,Never-married,Female,0,0,45,<=50K
64,312498,13,Married-civ-spouse,Male,0,0,40,<=50K
31,210562,9,Married-civ-spouse,Male,0,0,65,<=50K
22,239612,9,Never-married,Male,0,0,20,<=50K
33,323619,10,Never-married,Female,0,0,40,<=50K
36,605502,6,Never-married,Female,0,0,40,<=50K
44,161819,9,Married-civ-spouse,Male,0,0,40,>50K
60,197553,10,Married-civ-spouse,Male,7688,0,50,>50K
22,123440,10,Never-married,Male,0,0,48,<=50K
33,37070,14,Married-civ-spouse,Male,0,0,60,<=50K
29,225024,9,Divorced,Male,0,0,40,<=50K
39,151248,10,Divorced,Female,0,0,35,<=50K
40,285787,12,Married-civ-spouse,Male,0,0,40,>50K
34,121966,13,Married-spouse-absent,Female,0,0,45,<=50K
29,209934,3,Married-civ-spouse,Male,0,0,40,<=50K
47,145868,7,Divorced,Female,0,0,40,<=50K
27,406662,9,Never-married,Male,4416,0,40,<=50K
28,153546,7,Divorced,Female,0,0,40,<=50K
73,181902,14,Married-civ-spouse,Male,0,0,10,>50K
55,92215,9,Never-married,Female,0,0,45,<=50K
24,197387,9,Never-married,Male,0,0,40,<=50K
54,123011,10,Married-civ-spouse,Male,0,0,40,>50K
19,247679,9,Never-married,Male,0,0,45,<=50K
27,118230,10,Never-married,Female,0,0,40,<=50K
34,346122,9,Never-married,Male,0,0,40,<=50K
62,223637,9,Divorced,Female,0,0,35,<=50K
30,333119,10,Never-married,Male,0,0,40,<=50K
56,84774,12,Married-civ-spouse,Female,0,0,40,<=50K
31,131425,13,Married-civ-spouse,Male,0,0,40,<=50K
31,175509,13,Never-married,Male,0,0,50,<=50K
22,137510,10,Never-married,Male,0,0,40,<=50K
32,164190,10,Never-married,Male,0,0,40,<=50K
37,286730,10,Divorced,Female,0,0,40,<=50K
84,127184,3,Married-civ-spouse,Male,0,0,20,<=50K
22,109815,10,Never-married,Female,0,0,40,<=50K
24,201680,9,Never-married,Male,0,0,40,<=50K
20,146879,9,Never-married,Male,0,2001,40,<=50K
45,54260,10,Divorced,Male,0,0,99,<=50K
40,123306,15,Married-civ-spouse,Male,0,0,45,>50K
90,227796,14,Married-civ-spouse,Male,20051,0,60,>50K
32,212064,13,Married-civ-spouse,Female,0,0,40,>50K
37,111129,10,Married-civ-spouse,Male,0,0,45,<=50K
18,99219,7,Never-married,Female,0,0,15,<=50K
46,394860,13,Married-civ-spouse,Male,0,0,38,<=50K
19,238474,10,Never-married,Male,0,0,25,<=50K
30,173858,10,Married-civ-spouse,Male,0,1902,40,>50K
33,120064,13,Never-married,Female,0,0,45,<=50K
34,218164,9,Divorced,Male,0,0,44,<=50K
26,141824,10,Divorced,Female,0,0,40,<=50K
36,41017,10,Married-civ-spouse,Male,0,0,52,>50K
21,255957,10,Never-married,Female,4101,0,40,<=50K
66,68219,5,Married-civ-spouse,Male,0,0,40,<=50K
33,254221,9,Never-married,Female,0,0,40,<=50K
27,271714,10,Never-married,Female,0,0,30,<=50K
37,256636,9,Married-civ-spouse,Male,0,0,40,<=50K
35,202027,10,Divorced,Male,0,0,60,<=50K
23,69847,13,Never-married,Female,0,0,20,<=50K
65,129426,10,Widowed,Female,0,0,40,<=50K
23,42706,10,Never-married,Male,0,0,45,<=50K
25,209384,9,Never-married,Male,0,0,32,<=50K
55,105138,9,Married-civ-spouse,Female,0,0,40,<=50K
21,190227,10,Never-married,Male,0,0,40,<=50K
30,115932,9,Never-married,Male,99999,0,50,>50K
39,93319,9,Never-married,Female,0,0,4,<=50K
31,60186,13,Divorced,Male,0,0,40,<=50K
46,369538,10,Married-civ-spouse,Male,0,0,40,>50K
51,82504,10,Married-civ-spouse,Male,0,0,40,<=50K
21,48301,10,Never-married,Male,0,0,40,<=50K
39,77146,13,Married-civ-spouse,Male,0,1887,50,>50K
57,173090,9,Widowed,Female,0,0,32,<=50K
18,106780,10,Never-married,Female,0,0,12,<=50K
64,195366,13,Married-civ-spouse,Male,0,0,40,<=50K
48,162096,5,Married-civ-spouse,Female,0,0,45,<=50K
23,336010,13,Never-married,Male,0,0,32,<=50K
45,121836,10,Married-civ-spouse,Female,0,0,40,>50K
26,30793,13,Married-civ-spouse,Female,0,0,55,>50K
22,239098,9,Never-married,Female,0,0,40,<=50K
37,271767,13,Never-married,Male,0,0,48,>50K
45,513660,13,Never-married,Male,0,0,40,<=50K
49,133669,10,Married-civ-spouse,Male,0,0,40,>50K
40,115331,9,Married-civ-spouse,Male,0,0,35,<=50K
22,210802,10,Never-married,Female,0,0,35,<=50K
51,205100,10,Divorced,Female,0,0,45,>50K
81,201398,14,Widowed,Male,0,0,60,<=50K
48,175070,9,Divorced,Female,0,2258,40,>50K
62,81578,9,Married-civ-spouse,Male,0,0,40,>50K
