age,fnlwgt,education-num,marital-status,sex,capital-gain,capital-loss,hours-per-week,income
27,216479,13,Married-civ-spouse,Female,0,0,24,>50K
54,202115,9,Married-civ-spouse,Female,0,0,40,>50K
31,327825,9,Separated,Female,0,2238,40,<=50K
66,185336,9,Widowed,Female,0,0,35,<=50K
90,115306,14,Never-married,Female,0,0,40,<=50K
17,132636,7,Never-married,Female,0,0,15,<=50K
45,240841,14,Never-married,Female,0,0,40,<=50K
47,185399,9,Married-civ-spouse,Female,0,0,38,<=50K
56,32604,10,Never-married,Female,0,0,40,<=50K
19,102723,10,Never-married,Female,0,0,40,<=50K
36,353263,13,Never-married,Female,0,0,45,>50K
46,188161,9,Separated,Female,0,0,40,<=50K
46,146497,9,Divorced,Female,0,0,40,<=50K
52,175622,11,Divorced,Female,0,0,40,<=50K
21,80680,9,Never-married,Female,0,0,40,<=50K
44,195545,9,Divorced,Female,0,0,40,<=50K
54,93415,13,Never-married,Female,0,0,40,>50K
18,184016,7,Never-married,Female,0,0,20,<=50K
18,92008,9,Never-married,Female,0,0,28,<=50K
45,183786,9,Divorced,Female,0,0,35,<=50K
24,257500,9,Separated,Female,0,0,40,<=50K
48,61985,5,Separated,Female,0,0,20,<=50K
21,119704,10,Never-married,Female,0,0,35,<=50K
25,212311,10,Never-married,Female,0,0,40,<=50K
19,286469,10,Never-married,Female,0,0,30,<=50K
18,267965,7,Never-married,Female,0,0,15,<=50K
34,101510,13,Divorced,Female,0,0,50,>50K
19,198320,9,Never-married,Female,0,0,45,<=50K
40,105936,9,Married-civ-spouse,Female,5013,0,20,<=50K
25,141706,10,Never-married,Female,0,0,40,<=50K
35,98948,13,Married-civ-spouse,Female,0,0,32,<=50K
23,195411,9,Never-married,Female,0,0,40,<=50K
67,171564,9,Married-civ-spouse,Female,20051,0,30,>50K
35,270572,13,Divorced,Female,0,0,40,>50K
18,378707,6,Never-married,Female,0,0,20,<=50K
43,96421,13,Divorced,Female,0,0,24,<=50K
22,113175,10,Never-married,Female,0,0,20,<=50K
38,289148,9,Married-spouse-absent,Female,0,0,40,<=50K
35,153926,9,Married-civ-spouse,Female,0,0,40,<=50K
52,137753,9,Married-civ-spouse,Female,0,0,20,<=50K
18,102182,8,Never-married,Female,0,0,30,<=50K
39,75891,13,Divorced,Female,0,0,40,<=50K
61,253101,13,Divorced,Female,0,0,24,<=50K
45,178344,11,Divorced,Female,0,0,30,<=50K
33,188957,13,Never-married,Female,0,0,40,<=50K
51,341548,10,Divorced,Female,0,0,40,<=50K
38,197711,6,Divorced,Female,0,0,40,<=50K
59,193895,10,Widowed,Female,0,0,35,<=50K
26,55929,13,Never-married,Female,0,0,40,<=50K
69,168139,9,Married-civ-spouse,Female,0,0,40,<=50K
26,152046,7,Never-married,Female,0,0,35,<=50K
38,186145,10,Married-civ-spouse,Female,0,0,40,>50K
36,86805,10,Married-civ-spouse,Female,7298,0,39,>50K
26,106812,11,Divorced,Female,0,0,38,<=50K
54,284952,6,Separated,Female,0,0,43,<=50K
34,173524,9,Separated,Female,0,0,40,<=50K
39,388023,9,Divorced,Female,0,0,38,<=50K
47,169092,14,Divorced,Female,0,0,50,>50K
24,82847,9,Separated,Female,0,0,50,>50K
40,181015,9,Separated,Female,0,0,47,<=50K
28,194472,10,Married-civ-spouse,Female,0,0,40,<=50K
39,108069,10,Never-married,Female,0,0,40,<=50K
19,274830,9,Never-married,Female,0,0,15,<=50K
44,103233,13,Never-married,Female,0,0,40,<=50K
22,119359,13,Never-married,Female,0,0,40,<=50K
57,46699,9,Married-civ-spouse,Female,0,0,40,<=50K
28,114158,13,Married-civ-spouse,Female,0,1977,24,>50K
21,176356,12,Never-married,Female,0,0,20,<=50K
36,98515,11,Divorced,Female,0,0,40,<=50K
41,65372,16,Divorced,Female,0,0,50,>50K
22,195075,10,Never-married,Female,0,0,38,<=50K
20,189740,10,Never-married,Female,0,0,32,<=50K
34,167497,10,Married-civ-spouse,Female,7688,0,50,>50K
25,34541,11,Never-married,Female,0,0,36,<=50K
26,192302,10,Married-civ-spouse,Female,0,0,25,<=50K
25,114838,15,Never-married,Female,0,0,8,<=50K
54,76344,13,Never-married,Female,0,0,50,<=50K
52,102346,10,Never-married,Female,0,0,35,<=50K
19,43285,10,Never-married,Female,0,0,20,<=50K
25,80312,11,Never-married,Female,4865,0,40,<=50K
43,82077,10,Divorced,Female,0,0,40,<=50K
62,164518,9,Widowed,Female,0,0,38,<=50K
26,142081,9,Married-civ-spouse,Female,0,0,40,<=50K
32,191777,14,Never-married,Female,0,0,40,<=50K
68,186266,9,Married-civ-spouse,Female,0,0,8,<=50K
33,73296,9,Never-married,Female,1831,0,40,<=50K
28,167336,9,Married-civ-spouse,Female,0,0,45,>50K
33,177824,9,Separated,Female,0,0,40,<=50K
23,227070,10,Never-married,Female,0,0,48,<=50K
51,317396,10,Divorced,Female,0,0,40,<=50K
34,111589,6,Never-married,Female,0,0,40,<=50K
25,252752,9,Never-married,Female,0,0,40,<=50K
34,169527,10,Married-civ-spouse,Female,4386,0,20,<=50K
33,106938,9,Married-civ-spouse,Female,0,0,38,<=50K
18,98044,7,Never-married,Female,0,0,40,<=50K
27,232782,10,Never-married,Female,0,0,40,<=50K
58,210563,9,Married-civ-spouse,Female,15024,0,35,>50K
35,134367,12,Divorced,Female,0,0,40,<=50K
51,155118,14,Married-civ-spouse,Female,0,0,70,>50K
35,397307,14,Never-married,Female,0,0,55,<=50K
18,152044,6,Never-married,Female,0,0,3,<=50K
23,154373,13,Never-married,Female,0,0,50,<=50K
38,273640,9,Never-married,Female,0,0,40,<=50K
53,470368,12,Divorced,Female,0,0,48,<=50K
33,87605,9,Never-married,Female,0,0,40,<=50K
23,259301,9,Divorced,Female,0,0,40,<=50K
34,117018,10,Never-married,Female,0,0,40,<=50K
24,225724,13,Never-married,Female,0,0,20,<=50K
49,116338,9,Separated,Female,0,653,60,<=50K
44,234885,9,Married-civ-spouse,Female,0,0,40,>50K
32,257043,9,Never-married,Female,0,0,42,<=50K
42,25240,11,Divorced,Female,0,0,40,<=50K
19,167816,9,Divorced,Female,0,0,35,<=50K
50,225772,16,Divorced,Female,0,0,60,>50K
29,247151,7,Divorced,Female,0,0,40,<=50K
26,221626,13,Married-civ-spouse,Female,0,0,40,<=50K
21,187643,9,Separated,Female,0,0,40,<=50K
35,46028,12,Divorced,Female,0,0,50,<=50K
45,108859,9,Separated,Female,0,0,40,<=50K
34,304622,13,Divorced,Female,0,0,50,<=50K
26,128553,10,Never-married,Female,0,0,40,<=50K
19,199609,10,Never-married,Female,0,0,40,<=50K
26,117833,13,Never-married,Female,0,1669,50,<=50K
23,178207,10,Never-married,Female,0,0,35,<=50K
29,184078,9,Never-married,Female,0,0,40,<=50K
50,96657,13,Divorced,Female,0,0,40,<=50K
53,263729,10,Separated,Female,0,0,40,<=50K
76,278938,13,Widowed,Female,0,0,20,<=50K
84,188328,9,Widowed,Female,0,0,16,<=50K
44,47818,9,Divorced,Female,0,0,60,<=50K
22,183257,10,Never-married,Female,0,0,20,<=50K
20,117606,11,Never-married,Female,0,0,40,<=50K
44,109339,7,Divorced,Female,0,0,46,<=50K
49,169042,9,Separated,Female,0,625,40,<=50K
18,270502,7,Never-married,Female,0,0,20,<=50K
21,248512,10,Never-married,Female,0,0,40,<=50K
43,171438,11,Separated,Female,0,0,45,<=50K
20,190231,5,Never-married,Female,0,0,11,<=50K
39,80680,10,Divorced,Female,0,0,40,<=50K
47,503454,8,Never-married,Female,0,0,40,<=50K
28,243762,7,Separated,Female,0,0,40,<=50K
51,59590,9,Married-civ-spouse,Female,0,0,20,<=50K
18,274746,9,Never-married,Female,0,0,20,<=50K
66,302072,12,Divorced,Female,0,0,40,<=50K
32,542265,9,Never-married,Female,0,0,40,<=50K
44,277720,10,Married-civ-spouse,Female,0,0,35,<=50K
58,183893,10,Divorced,Female,0,0,40,<=50K
47,177087,10,Separated,Female,0,0,50,>50K
20,41356,12,Never-married,Female,0,0,32,<=50K
49,79019,14,Widowed,Female,0,0,16,<=50K
46,82946,9,Never-married,Female,0,0,40,<=50K
31,202822,10,Divorced,Female,0,0,40,<=50K
18,271935,9,Never-married,Female,0,0,40,<=50K
36,357619,13,Married-civ-spouse,Female,0,0,60,<=50K
20,129240,10,Never-married,Female,0,0,25,<=50K
61,167284,4,Widowed,Female,0,0,40,<=50K
31,264936,10,Never-married,Female,0,0,40,<=50K
35,343403,16,Married-civ-spouse,Female,0,0,20,<=50K
23,180339,12,Never-married,Female,0,0,65,<=50K
39,57424,13,Divorced,Female,0,0,35,<=50K
40,271393,12,Divorced,Female,0,0,40,<=50K
33,163003,9,Divorced,Female,0,0,41,<=50K
55,173090,14,Widowed,Female,0,0,45,<=50K
55,51008,9,Divorced,Female,0,0,40,<=50K
30,79448,10,Divorced,Female,0,0,10,<=50K
24,59146,13,Married-civ-spouse,Female,0,0,40,<=50K
37,193952,9,Divorced,Female,0,0,40,<=50K
35,170263,10,Never-married,Female,0,0,40,<=50K
20,401690,9,Never-married,Female,0,0,30,<=50K
49,170165,9,Divorced,Female,0,0,55,<=50K
43,281422,12,Never-married,Female,0,0,45,<=50K
40,195520,10,Never-married,Female,0,0,49,<=50K
29,256671,9,Married-civ-spouse,Female,0,0,40,<=50K
18,153405,7,Never-married,Female,0,0,25,<=50K
33,96480,14,Never-married,Female,0,0,40,<=50K
23,274424,7,Separated,Female,0,0,40,<=50K
53,113176,9,Divorced,Female,2597,0,40,<=50K
47,27624,11,Never-married,Female,0,0,55,<=50K
37,246677,9,Separated,Female,0,0,38,<=50K
41,214985,9,Divorced,Female,0,0,40,<=50K
44,121130,9,Divorced,Female,0,0,40,<=50K
24,169624,9,Divorced,Female,0,0,37,<=50K
26,181666,12,Married-civ-spouse,Female,0,0,40,<=50K
22,167868,9,Never-married,Female,0,0,30,<=50K
40,151365,9,Divorced,Female,0,0,40,<=50K
24,122234,10,Never-married,Female,0,0,20,<=50K
28,116531,9,Never-married,Female,0,0,40,<=50K
18,391585,9,Never-married,Female,0,0,40,<=50K
50,242517,13,Divorced,Female,0,0,40,<=50K
31,101562,9,Married-civ-spouse,Female,0,0,55,<=50K
21,206492,9,Never-married,Female,0,0,40,<=50K
68,194746,16,Divorced,Female,0,0,40,<=50K
47,106544,9,Never-married,Female,0,0,40,<=50K
34,182218,11,Divorced,Female,0,0,40,<=50K
25,210794,13,Never-married,Female,0,0,40,<=50K
58,51662,6,Married-civ-spouse,Female,0,0,8,<=50K
53,346253,9,Divorced,Female,0,0,35,<=50K
27,308995,10,Divorced,Female,0,0,40,<=50K
47,178013,6,Married-civ-spouse,Female,0,0,20,<=50K
19,175499,7,Never-married,Female,0,0,30,<=50K
27,187392,9,Never-married,Female,0,0,40,<=50K
47,227310,10,Divorced,Female,0,0,40,<=50K
60,145493,10,Divorced,Female,0,0,40,<=50K
38,680390,9,Divorced,Female,0,0,20,<=50K
28,303674,9,Married-civ-spouse,Female,3103,0,20,<=50K
50,263200,3,Married-spouse-absent,Female,0,0,34,<=50K
52,100226,13,Married-civ-spouse,Female,0,0,40,>50K
26,183077,11,Never-married,Female,0,0,40,<=50K
19,60412,10,Never-married,Female,0,0,15,<=50K
53,394474,12,Never-married,Female,0,0,40,<=50K
42,175943,11,Married-civ-spouse,Female,7298,0,35,>50K
21,213055,10,Never-married,Female,0,0,40,<=50K
20,125010,9,Never-married,Female,0,0,30,<=50K
32,282622,9,Divorced,Female,0,0,28,<=50K
60,27466,10,Widowed,Female,0,0,40,<=50K
29,118230,9,Never-married,Female,0,0,35,<=50K
34,544268,9,Divorced,Female,0,0,50,<=50K
44,240628,12,Divorced,Female,2354,0,40,<=50K
22,50058,10,Never-married,Female,0,0,35,<=50K
34,221324,9,Never-married,Female,0,0,40,<=50K
18,301867,9,Never-married,Female,0,0,20,<=50K
30,43953,9,Never-married,Female,0,1974,40,<=50K
29,59932,13,Never-married,Female,0,0,40,<=50K
41,211253,14,Married-civ-spouse,Female,0,0,40,>50K
25,121102,12,Never-married,Female,0,2001,30,<=50K
45,253116,6,Divorced,Female,0,0,40,<=50K
43,33310,9,Divorced,Female,0,0,40,<=50K
23,31606,9,Never-married,Female,0,0,40,<=50K
31,128220,4,Widowed,Female,0,0,35,<=50K
52,198744,9,Widowed,Female,0,0,40,<=50K
41,160893,1,Never-married,Female,0,0,30,<=50K
52,153751,5,Separated,Female,0,0,30,<=50K
19,118535,8,Never-married,Female,0,0,18,<=50K
50,218382,10,Divorced,Female,0,0,40,<=50K
55,213894,7,Separated,Female,0,0,40,<=50K
71,99894,3,Widowed,Female,0,0,75,<=50K
34,355700,9,Separated,Female,0,0,20,<=50K
30,228406,9,Separated,Female,0,0,40,<=50K
38,70282,14,Married-civ-spouse,Female,15024,0,2,>50K
44,476391,10,Divorced,Female,0,0,40,<=50K
27,209292,9,Never-married,Female,0,0,32,<=50K
49,218357,11,Divorced,Female,0,0,38,<=50K
23,32616,13,Never-married,Female,0,0,20,<=50K
19,263932,9,Never-married,Female,0,0,20,<=50K
28,202558,10,Never-married,Female,0,0,40,<=50K
56,39380,10,Married-spouse-absent,Female,27828,0,20,>50K
43,336763,10,Divorced,Female,0,880,42,<=50K
40,310101,10,Separated,Female,0,0,40,<=50K
28,291374,9,Separated,Female,0,0,30,<=50K
67,39100,9,Married-civ-spouse,Female,0,0,5,<=50K
55,176317,9,Widowed,Female,0,0,40,<=50K
42,178074,9,Divorced,Female,0,0,40,<=50K
32,292592,9,Never-married,Female,0,0,35,<=50K
63,200127,9,Widowed,Female,0,0,40,<=50K
44,159960,10,Divorced,Female,0,0,40,<=50K
42,246011,13,Married-civ-spouse,Female,0,0,55,<=50K
17,177629,7,Never-married,Female,0,0,20,<=50K
18,251923,7,Never-married,Female,0,0,15,<=50K
56,155657,4,Divorced,Female,0,0,20,<=50K
22,193586,9,Never-married,Female,0,0,25,<=50K
17,222618,7,Never-married,Female,0,0,30,<=50K
59,230039,9,Never-married,Female,0,625,38,<=50K
23,222835,13,Never-married,Female,0,0,30,<=50K
29,125976,9,Separated,Female,0,0,35,<=50K
24,275421,11,Never-married,Female,0,0,40,<=50K
28,264498,13,Never-married,Female,0,0,40,<=50K
28,37821,10,Divorced,Female,0,0,45,<=50K
22,117363,10,Never-married,Female,0,0,35,<=50K
30,432565,11,Married-civ-spouse,Female,0,0,40,>50K
46,125492,13,Divorced,Female,0,0,40,<=50K
45,129371,5,Separated,Female,0,0,40,<=50K
45,145637,10,Divorced,Female,0,0,48,<=50K
37,170408,11,Divorced,Female,0,0,30,<=50K
41,182108,14,Never-married,Female,27828,0,35,>50K
20,194891,9,Never-married,Female,0,0,40,<=50K
17,121425,7,Never-married,Female,0,0,16,<=50K
34,104509,14,Separated,Female,0,0,40,<=50K
21,85088,10,Never-married,Female,0,0,37,<=50K
19,187161,10,Never-married,Female,0,0,25,<=50K
30,205733,10,Never-married,Female,0,0,60,<=50K
18,157131,7,Never-married,Female,0,0,10,<=50K
39,209397,9,Divorced,Female,0,0,40,<=50K
66,38621,11,Widowed,Female,3273,0,40,<=50K
47,206947,12,Widowed,Female,0,0,67,<=50K
34,114733,12,Married-civ-spouse,Female,0,0,36,<=50K
50,240922,12,Never-married,Female,0,1408,5,<=50K
51,251841,11,Never-married,Female,0,0,43,<=50K
30,430283,9,Married-civ-spouse,Female,7298,0,40,>50K
17,246308,7,Never-married,Female,0,0,20,<=50K
71,116165,10,Widowed,Female,0,0,14,<=50K
29,65372,10,Divorced,Female,0,0,40,<=50K
25,176836,10,Never-married,Female,0,0,60,<=50K
20,244406,9,Never-married,Female,0,0,40,<=50K
65,125768,10,Divorced,Female,0,0,28,<=50K
20,203240,12,Never-married,Female,0,0,30,<=50K
25,198163,9,Never-married,Female,0,0,40,<=50K
32,114288,9,Divorced,Female,0,0,40,<=50K
39,139743,9,Separated,Female,0,0,20,<=50K
23,161708,12,Never-married,Female,0,0,20,<=50K
36,288585,9,Married-civ-spouse,Female,0,0,20,<=50K
20,299399,10,Never-married,Female,0,0,20,<=50K
28,211184,10,Never-married,Female,0,0,50,<=50K
47,162741,12,Married-civ-spouse,Female,15024,0,40,>50K
32,90653,9,Never-married,Female,0,1380,40,<=50K
35,193106,9,Separated,Female,0,0,32,<=50K
19,64112,8,Never-married,Female,0,0,40,<=50K
27,60374,9,Widowed,Female,0,1594,26,<=50K
58,105060,10,Never-married,Female,0,0,37,<=50K
71,337064,14,Widowed,Female,0,0,40,<=50K
28,179949,9,Divorced,Female,0,0,20,<=50K
57,190561,9,Divorced,Female,0,0,30,<=50K
38,146091,16,Married-civ-spouse,Female,99999,0,36,>50K
18,97963,9,Never-married,Female,0,0,30,<=50K
40,342164,9,Separated,Female,0,0,37,<=50K
28,25684,9,Never-married,Female,0,0,40,<=50K
22,401690,10,Never-married,Female,0,0,20,<=50K
26,77698,10,Married-civ-spouse,Female,0,0,40,<=50K
29,369114,9,Divorced,Female,0,0,40,<=50K
44,103459,9,Married-civ-spouse,Female,0,0,40,>50K
30,87561,12,Never-married,Female,0,0,40,<=50K
27,189775,9,Never-married,Female,0,0,40,<=50K
38,177121,10,Separated,Female,0,0,58,<=50K
28,222005,9,Never-married,Female,0,0,40,<=50K
39,324231,9,Widowed,Female,0,0,40,<=50K
37,242713,8,Separated,Female,0,0,40,<=50K
46,228620,7,Widowed,Female,0,0,40,<=50K
19,536725,10,Never-married,Female,0,0,15,<=50K
17,159849,7,Never-married,Female,0,0,30,<=50K
53,274276,9,Divorced,Female,0,0,40,<=50K
24,134787,10,Never-married,Female,0,0,40,<=50K
48,100067,10,Widowed,Female,0,0,40,<=50K
60,41517,7,Married-spouse-absent,Female,0,0,20,<=50K
44,267521,13,Divorced,Female,0,0,40,<=50K
23,218899,13,Never-married,Female,0,0,60,<=50K
21,189013,10,Never-married,Female,0,0,35,<=50K
21,108687,10,Never-married,Female,0,0,40,<=50K
20,111697,10,Never-married,Female,0,1719,28,<=50K
38,183585,9,Never-married,Female,0,0,40,<=50K
43,114043,10,Divorced,Female,0,0,40,<=50K
40,308027,9,Widowed,Female,0,0,40,<=50K
48,207848,6,Married-civ-spouse,Female,0,0,40,<=50K
19,375114,9,Never-married,Female,0,0,40,<=50K
50,204838,9,Divorced,Female,0,0,38,<=50K
24,39827,10,Married-civ-spouse,Female,0,0,40,<=50K
35,272338,11,Divorced,Female,0,0,40,<=50K
21,304949,10,Never-married,Female,0,0,10,<=50K
21,194096,10,Never-married,Female,0,0,10,<=50K
49,32212,9,Married-civ-spouse,Female,0,0,43,<=50K
49,143482,10,Married-civ-spouse,Female,0,0,65,>50K
38,307404,10,Divorced,Female,0,0,40,<=50K
17,304873,6,Never-married,Female,34095,0,32,<=50K
39,301867,13,Divorced,Female,0,0,24,<=50K
37,143547,13,Never-married,Female,0,0,40,<=50K
19,369463,9,Never-married,Female,0,0,40,<=50K
45,32186,13,Separated,Female,0,0,40,<=50K
36,383518,10,Married-civ-spouse,Female,99999,0,40,>50K
62,320376,9,Married-civ-spouse,Female,0,0,48,<=50K
59,247187,9,Divorced,Female,0,0,40,<=50K
30,191777,9,Never-married,Female,0,0,40,<=50K
38,233571,9,Separated,Female,0,0,40,<=50K
44,174491,9,Widowed,Female,0,0,30,<=50K
51,122288,10,Widowed,Female,0,0,36,<=50K
26,158963,14,Never-married,Female,0,0,40,<=50K
29,337693,3,Never-married,Female,0,0,40,<=50K
19,109938,7,Married-civ-spouse,Female,0,0,40,<=50K
22,62865,12,Never-married,Female,0,0,40,<=50K
45,178416,11,Divorced,Female,0,0,40,<=50K
65,196174,6,Divorced,Female,0,0,28,<=50K
40,136244,10,Married-civ-spouse,Female,0,0,40,<=50K
56,170070,9,Married-civ-spouse,Female,0,0,40,>50K
32,79870,10,Married-civ-spouse,Female,2597,0,40,<=50K
22,232742,10,Never-married,Female,0,0,40,<=50K
34,104293,13,Never-married,Female,0,0,40,<=50K
23,122272,10,Never-married,Female,0,0,20,<=50K
67,201657,13,Divorced,Female,0,0,60,<=50K
58,211547,8,Divorced,Female,0,0,52,<=50K
31,83425,10,Never-married,Female,0,0,40,<=50K
45,367037,9,Divorced,Female,0,0,40,<=50K
26,166666,10,Never-married,Female,0,0,35,<=50K
46,73019,13,Never-married,Female,0,0,40,<=50K
20,120572,10,Never-married,Female,0,0,12,<=50K
23,103064,13,Never-married,Female,0,0,40,<=50K
50,71898,3,Married-civ-spouse,Female,0,0,35,<=50K
62,26857,4,Widowed,Female,0,0,35,<=50K
25,93223,10,Divorced,Female,0,0,35,<=50K
50,140592,9,Married-civ-spouse,Female,0,0,40,<=50K
34,35683,12,Divorced,Female,0,0,10,<=50K
40,55191,10,Never-married,Female,0,0,40,<=50K
32,398019,4,Never-married,Female,0,0,15,<=50K
21,207988,9,Married-civ-spouse,Female,0,0,35,<=50K
43,142444,10,Divorced,Female,0,0,55,>50K
19,100009,10,Never-married,Female,0,0,15,<=50K
18,152545,9,Never-married,Female,0,0,8,<=50K
59,147989,9,Widowed,Female,0,0,35,<=50K
21,197747,10,Never-married,Female,0,0,24,<=50K
62,65868,9,Widowed,Female,0,0,43,<=50K
21,169699,10,Never-married,Female,0,0,35,<=50K
29,193125,9,Never-married,Female,0,0,40,<=50K
53,53812,10,Widowed,Female,0,0,54,<=50K
62,115387,9,Never-married,Female,0,0,40,<=50K
22,399020,10,Never-married,Female,0,0,55,<=50K
47,184945,10,Separated,Female,0,0,35,<=50K
27,409815,10,Never-married,Female,0,0,40,<=50K
40,42703,10,Married-civ-spouse,Female,0,0,40,>50K
44,195488,8,Separated,Female,0,0,36,<=50K
37,249720,13,Never-married,Female,0,0,27,<=50K
41,349221,9,Never-married,Female,0,0,35,<=50K
29,261725,13,Never-married,Female,0,0,35,<=50K
18,261276,10,Never-married,Female,0,1602,40,<=50K
64,222966,4,Married-civ-spouse,Female,0,0,40,<=50K
56,235197,9,Never-married,Female,0,0,38,<=50K
60,188236,9,Divorced,Female,0,0,40,<=50K
20,163205,10,Separated,Female,0,0,30,<=50K
32,272944,10,Never-married,Female,0,0,40,<=50K
48,48885,9,Divorced,Female,0,0,35,<=50K
21,27049,10,Never-married,Female,0,0,12,<=50K
24,209034,12,Married-civ-spouse,Female,0,0,20,<=50K
36,247936,9,Married-civ-spouse,Female,0,0,2,<=50K
53,167170,9,Widowed,Female,0,0,40,<=50K
49,206947,9,Divorced,Female,0,0,40,<=50K
43,128212,3,Married-civ-spouse,Female,0,0,40,>50K
51,103995,12,Never-married,Female,0,0,25,<=50K
46,180010,13,Married-civ-spouse,Female,0,0,40,>50K
35,107160,8,Separated,Female,0,0,30,<=50K
62,244933,14,Divorced,Female,0,0,45,<=50K
59,99131,9,Widowed,Female,0,0,18,<=50K
56,163212,9,Widowed,Female,99999,0,40,>50K
38,34364,14,Divorced,Female,0,0,40,<=50K
18,165754,10,Never-married,Female,0,0,30,<=50K
28,131310,8,Married-civ-spouse,Female,0,0,20,<=50K
18,41794,7,Never-married,Female,0,0,20,<=50K
31,235389,4,Never-married,Female,0,0,30,<=50K
18,80163,10,Never-married,Female,0,0,20,<=50K
39,81487,10,Divorced,Female,0,625,40,<=50K
58,121111,9,Married-civ-spouse,Female,0,0,40,<=50K
34,226872,13,Divorced,Female,0,0,40,<=50K
34,110978,15,Never-married,Female,0,0,40,<=50K
50,193871,13,Divorced,Female,0,0,40,<=50K
18,198087,9,Never-married,Female,0,0,30,<=50K
29,85572,7,Married-civ-spouse,Female,0,0,5,<=50K
65,117162,11,Married-civ-spouse,Female,0,0,56,>50K
45,123283,9,Separated,Female,0,0,15,<=50K
25,40915,13,Never-married,Female,0,0,40,>50K
55,223716,10,Divorced,Female,0,0,40,<=50K
42,266710,10,Separated,Female,0,0,41,<=50K
21,277408,10,Never-married,Female,0,0,35,<=50K
17,140027,7,Never-married,Female,0,0,25,<=50K
20,308654,10,Never-married,Female,0,0,20,<=50K
66,98837,9,Widowed,Female,0,0,40,<=50K
49,177114,14,Divorced,Female,0,0,60,<=50K
19,119964,9,Never-married,Female,0,0,15,<=50K
52,314627,14,Divorced,Female,0,0,40,<=50K
51,136224,13,Divorced,Female,0,0,40,<=50K
21,34506,9,Separated,Female,0,0,35,<=50K
51,194475,10,Divorced,Female,0,0,40,<=50K
30,299223,10,Divorced,Female,0,0,40,<=50K
64,267546,12,Separated,Female,0,0,40,>50K
53,116367,10,Divorced,Female,4650,0,40,<=50K
34,178841,13,Married-civ-spouse,Female,0,0,40,>50K
20,431745,10,Never-married,Female,0,0,14,<=50K
39,214896,9,Separated,Female,0,0,40,<=50K
34,19847,9,Divorced,Female,0,0,40,<=50K
46,202560,9,Married-civ-spouse,Female,0,0,40,>50K
33,134886,9,Never-married,Female,0,0,20,<=50K
38,258888,10,Married-civ-spouse,Female,0,0,35,>50K
31,195136,12,Divorced,Female,0,0,32,<=50K
26,28443,11,Never-married,Female,0,0,40,<=50K
52,129177,13,Widowed,Female,0,2824,20,>50K
24,176178,12,Never-married,Female,0,0,2,<=50K
20,193416,10,Never-married,Female,0,0,40,<=50K
37,34996,9,Separated,Female,0,0,40,<=50K
20,112137,10,Never-married,Female,0,0,20,<=50K
56,134756,9,Never-married,Female,0,0,40,<=50K
34,118584,13,Never-married,Female,0,0,40,<=50K
43,195212,13,Married-civ-spouse,Female,0,0,40,<=50K
67,174693,10,Widowed,Female,0,0,25,<=50K
58,196643,9,Divorced,Female,0,0,15,<=50K
21,211601,10,Never-married,Female,0,0,40,<=50K
22,199419,9,Married-civ-spouse,Female,0,0,40,<=50K
53,239284,9,Divorced,Female,0,0,40,<=50K
28,196621,9,Married-spouse-absent,Female,0,0,37,<=50K
21,195248,10,Never-married,Female,0,0,20,<=50K
19,220517,10,Never-married,Female,0,0,35,<=50K
42,223934,12,Divorced,Female,0,0,40,<=50K
45,348854,10,Separated,Female,0,0,27,<=50K
29,274969,9,Never-married,Female,0,0,42,<=50K
47,160045,10,Divorced,Female,0,0,40,<=50K
43,142030,9,Divorced,Female,0,0,40,<=50K
34,141118,13,Married-spouse-absent,Female,0,0,35,<=50K
28,140845,6,Never-married,Female,0,155,40,<=50K
17,260797,6,Never-married,Female,0,0,23,<=50K
40,177083,14,Never-married,Female,0,0,35,<=50K
29,236938,12,Divorced,Female,0,0,38,<=50K
45,189890,9,Never-married,Female,0,0,40,<=50K
62,131117,4,Divorced,Female,0,0,38,<=50K
28,251854,10,Never-married,Female,0,0,40,<=50K
29,89030,9,Never-married,Female,0,0,40,<=50K
30,159159,10,Married-civ-spouse,Female,0,0,30,<=50K
32,158784,4,Widowed,Female,0,0,40,<=50K
28,60288,9,Never-married,Female,0,0,40,<=50K
55,26290,11,Widowed,Female,0,0,38,<=50K
48,185039,9,Divorced,Female,0,0,30,<=50K
41,66118,10,Married-civ-spouse,Female,0,0,25,<=50K
38,204756,9,Never-married,Female,0,0,40,<=50K
56,175964,10,Divorced,Female,0,0,40,<=50K
34,177596,11,Married-civ-spouse,Female,0,0,40,>50K
35,185621,13,Never-married,Female,0,0,40,<=50K
31,348491,13,Never-married,Female,0,0,40,<=50K
51,159604,10,Married-civ-spouse,Female,0,0,40,>50K
18,94196,9,Never-married,Female,0,0,25,<=50K
64,47462,10,Never-married,Female,0,0,35,<=50K
49,78859,14,Widowed,Female,0,323,20,<=50K
23,228230,10,Married-civ-spouse,Female,0,0,47,<=50K
18,28648,7,Never-married,Female,0,0,40,<=50K
21,57298,10,Never-married,Female,0,0,15,<=50K
19,185097,9,Never-married,Female,0,0,37,<=50K
45,234195,9,Divorced,Female,0,0,35,<=50K
20,326624,9,Never-married,Female,0,0,40,<=50K
43,138184,9,Divorced,Female,0,1762,35,<=50K
44,109684,14,Divorced,Female,0,0,40,<=50K
26,195555,13,Never-married,Female,0,0,40,<=50K
